cod,CD_x,CD_y,Distância
14158,3504206,3547106,188.724
14159,3504206,3547205,91.827
14160,3504206,3547403,98.698
14161,3504206,3547650,83.696
14162,3504206,3547700,258.773
14163,3504206,3548054,50.296
14164,3504206,3548302,233.703
14165,3504206,3548401,128.918
14166,3504206,3549003,74.197
14167,3504206,3549201,57.993
14168,3504206,3549250,41.543
14169,3504206,3549300,167.378
14170,3504206,3549805,138.819
14171,3504206,3550506,307.739
14172,3504206,3551306,82.111
14173,3504206,3551900,206.563
14174,3504206,3552304,49.169
14175,3504206,3552551,68.354
14176,3504206,3552601,182.085
14177,3504206,3552908,281.482
14178,3504206,3553401,127.828
14179,3504206,3553906,279.953
14180,3504206,3553955,299.368
14181,3504206,3554607,416.609
14182,3504206,3554904,79.892
14183,3504206,3555000,195.827
14184,3504206,3555109,174.044
14185,3504206,3555208,91.005
14186,3504206,3555307,77.996
14187,3504206,3555356,165.248
14188,3504206,3555505,308.434
14189,3504206,3555604,166.773
14190,3504206,3555703,97.77
14191,3504206,3555802,75.117
14192,3504206,3555901,237.235
14193,3504206,3556008,186.558
14194,3504206,3556107,75.638
14195,3504206,3556305,132.804
14196,3504206,3556602,251.875
14197,3504206,3556958,65.473
14198,3504206,3557105,86.863
14199,3504206,3557154,120.385
14200,3504206,3557204,348.152
14201,3504305,3504404,119.978
14202,3504305,3504503,162.425
14203,3504305,3504602,190.394
14204,3504305,3504701,51.3
14205,3504305,3504800,208.12
14206,3504305,3505005,287.462
14207,3504305,3505104,161.419
14208,3504305,3505203,110.528
14209,3504305,3505302,122.972
14210,3504305,3505351,370.071
14211,3504305,3505500,291.176
14212,3504305,3505609,226.638
14213,3504305,3505807,201.485
14214,3504305,3505906,300.271
14215,3504305,3506003,34.316
14216,3504305,3506102,245.466
14217,3504305,3506201,223.485
14218,3504305,3506300,135.379
14219,3504305,3506409,174.514
14220,3504305,3506508,163.336
14221,3504305,3506706,152.647
14222,3504305,3506805,130.201
14223,3504305,3506904,192.715
14224,3504305,3507001,255.445
14225,3504305,3507159,336.408
14226,3504305,3507209,187.465
14227,3504305,3507308,93.78
14228,3504305,3507407,110.448
14229,3504305,3507456,108.534
14230,3504305,3507506,135.95
14231,3504305,3507704,150.867
14232,3504305,3507753,167.981
14233,3504305,3507803,286.37
14234,3504305,3507902,159.555
14235,3504305,3508009,313.233
14236,3504305,3508108,189.317
14237,3504305,3508306,54.801
14238,3504305,3508801,72.154
14239,3504305,3508900,291.906
14240,3504305,3509304,220.55
14241,3504305,3509452,283.291
14242,3504305,3509809,129.022
14243,3504305,3510005,188.377
14244,3504305,3510104,186.414
14245,3504305,3510153,143.157
14246,3504305,3510203,332.819
14247,3504305,3510302,263.613
14248,3504305,3510401,270.036
14249,3504305,3510708,306.699
14250,3504305,3511102,175.306
14251,3504305,3511201,188.637
14252,3504305,3511300,212.629
14253,3504305,3511409,145.216
14254,3504305,3511508,254.349
14255,3504305,3511607,236.037
14256,3504305,3511706,217.413
14257,3504305,3511904,165.268
14258,3504305,3512001,271.696
14259,3504305,3512100,319.287
14260,3504305,3512308,200.032
14261,3504305,3512407,250.794
14262,3504305,3512506,146.105
14263,3504305,3512605,243.177
14264,3504305,3512704,214.443
14265,3504305,3512902,245.626
14266,3504305,3513108,246.125
14267,3504305,3513306,212.29
14268,3504305,3513702,234.335
14269,3504305,3513850,268.413
14270,3504305,3514007,202.865
14271,3504305,3514106,127.951
14272,3504305,3514205,299.402
14273,3504305,3514304,144.572
14274,3504305,3514502,41.354
14275,3504305,3514601,242.834
14276,3504305,3514700,137.295
14277,3504305,3514809,-0.001
14278,3504305,3514924,185.453
14279,3504305,3514957,210.263
14280,3504305,3515194,80.391
14281,3504305,3515202,287.817
14282,3504305,3515400,200.655
14283,3504305,3515509,298.974
14284,3504305,3515608,173.918
14285,3504305,3515657,48.003
14286,3504305,3515905,245.809
14287,3504305,3516002,263.588
14288,3504305,3516101,211.496
14289,3504305,3516507,194.102
14290,3504305,3516606,61.36
14291,3504305,3516705,67.836
14292,3504305,3516804,225.196
14293,3504305,3516853,155.086
14294,3504305,3516903,246.061
14295,3504305,3517000,114.289
14296,3504305,3517109,142.889
14297,3504305,3517208,93.513
14298,3504305,3517307,103.853
14299,3504305,3517406,331.772
14300,3504305,3517505,221.466
14301,3504305,3517604,391.29
14302,3504305,3517703,346.429
14303,3504305,3517901,291.682
14304,3504305,3518008,325.613
14305,3504305,3518107,56.213
14306,3504305,3518206,200.531
14307,3504305,3518503,227.478
14308,3504305,3518602,218.373
14309,3504305,3518859,222.975
14310,3504305,3518909,257.102
14311,3504305,3519006,164.85
14312,3504305,3519105,63.798
14313,3504305,3519204,197.177
14314,3504305,3519253,151.845
14315,3504305,3519303,193.807
14316,3504305,3519402,180.735
14317,3504305,3519501,162.319
14318,3504305,3519600,104.954
14319,3504305,3519808,261.876
14320,3504305,3519907,239.583
14321,3504305,3520004,125.228
14322,3504305,3520608,272.267
14323,3504305,3520707,334.534
14324,3504305,3520806,228.498
14325,3504305,3520905,131.173
14326,3504305,3521002,270.21
14327,3504305,3521101,230.294
14328,3504305,3521150,231.98
14329,3504305,3521200,494.652
14330,3504305,3521309,350.022
14331,3504305,3521408,248.824
14332,3504305,3521507,157.235
14333,3504305,3521705,275.132
14334,3504305,3521804,215.085
14335,3504305,3521903,148.08
14336,3504305,3522000,122.899
14337,3504305,3522158,465.876
14338,3504305,3522307,270.186
14339,3504305,3522406,318.331
14340,3504305,3522653,374.507
14341,3504305,3522703,136.419
14342,3504305,3522802,238.046
14343,3504305,3522901,95.232
14344,3504305,3523206,324.586
14345,3504305,3523503,177.18
14346,3504305,3523602,189.621
14347,3504305,3524105,349.81
14348,3504305,3524204,278.379
14349,3504305,3524303,207.232
14350,3504305,3524501,171.482
14351,3504305,3524808,279.416
14352,3504305,3525102,279.833
14353,3504305,3525300,104.081
14354,3504305,3525607,217.281
14355,3504305,3525706,155.747
14356,3504305,3525805,87.858
14357,3504305,3525854,221.249
14358,3504305,3526407,210.648
14359,3504305,3526506,233.06
14360,3504305,3526803,102.544
14361,3504305,3527108,88.224
14362,3504305,3527256,203.912
14363,3504305,3527405,241.931
14364,3504305,3527504,59.747
14365,3504305,3527603,228.794
14366,3504305,3527702,159.764
14367,3504305,3527801,90.184
14368,3504305,3527900,154.609
14369,3504305,3528007,95.395
14370,3504305,3528106,230.667
14371,3504305,3528205,319.71
14372,3504305,3528304,258.613
14373,3504305,3528601,142.756
14374,3504305,3528809,202.745
14375,3504305,3528858,167.828
14376,3504305,3528908,260.413
14377,3504305,3529005,112.421
14378,3504305,3529104,318.25
14379,3504305,3529203,236.812
14380,3504305,3529302,183.54
14381,3504305,3529500,165.452
14382,3504305,3529609,284.238
14383,3504305,3529658,329.583
14384,3504305,3529708,358.615
14385,3504305,3529807,124.157
14386,3504305,3530003,334.706
14387,3504305,3530102,253.534
14388,3504305,3530300,189.767
14389,3504305,3530409,226.501
14390,3504305,3530904,304.913
14391,3504305,3531001,217.284
14392,3504305,3531308,197.178
14393,3504305,3531407,212.738
14394,3504305,3531506,231.054
14395,3504305,3531902,312.721
14396,3504305,3532058,201.963
14397,3504305,3532157,254.717
14398,3504305,3532504,178.549
14399,3504305,3532603,236.586
14400,3504305,3532702,190.868
14401,3504305,3532801,181.114
14402,3504305,3532827,338.828
14403,3504305,3532868,225.175
14404,3504305,3532900,137.618
14405,3504305,3533007,239.529
14406,3504305,3533254,197.797
14407,3504305,3533304,214.193
14408,3504305,3533502,132.194
14409,3504305,3533601,316.449
14410,3504305,3533700,105.489
14411,3504305,3533809,121.766
14412,3504305,3533908,243.644
14413,3504305,3534005,232.808
14414,3504305,3534104,121.648
14415,3504305,3534203,284.024
14416,3504305,3534302,307.47
14417,3504305,3534500,138.942
14418,3504305,3534609,225.06
14419,3504305,3534708,138.73
14420,3504305,3534757,321.637
14421,3504305,3535002,264.184
14422,3504305,3535101,200.007
14423,3504305,3535200,287.661
14424,3504305,3535309,184.507
14425,3504305,3535507,187.018
14426,3504305,3535705,208.874
14427,3504305,3535804,229.276
14428,3504305,3535903,309.861
14429,3504305,3536000,217.235
14430,3504305,3536109,170.541
14431,3504305,3536257,283.54
14432,3504305,3536570,70.356
14433,3504305,3536604,308.743
14434,3504305,3536703,68.721
14435,3504305,3536901,298.286
14436,3504305,3537156,215.857
14437,3504305,3537305,128.71
14438,3504305,3537503,208.104
14439,3504305,3537701,189.307
14440,3504305,3537909,346.601
14441,3504305,3538105,176.862
14442,3504305,3538709,233.408
14443,3504305,3538808,159.996
14444,3504305,3538907,35.715
14445,3504305,3539004,220.17
14446,3504305,3539301,239.657
14447,3504305,3539400,69.813
14448,3504305,3539509,260.117
14449,3504305,3539608,176.53
14450,3504305,3539707,189.74
14451,3504305,3539905,222.814
14452,3504305,3540002,142.77
14453,3504305,3540101,63.934
14454,3504305,3540200,262.823
14455,3504305,3540259,255.83
14456,3504305,3540309,329.512
14457,3504305,3540408,325.497
14458,3504305,3540507,214.799
14459,3504305,3540606,273.182
14460,3504305,3540705,244.74
14461,3504305,3540804,191.687
14462,3504305,3540853,249.227
14463,3504305,3540903,224.412
14464,3504305,3541059,126.107
14465,3504305,3541109,34.476
14466,3504305,3541604,104.116
14467,3504305,3541653,222.244
14468,3504305,3541703,201.028
14469,3504305,3541802,142.545
14470,3504305,3542008,152.756
14471,3504305,3542107,289.034
14472,3504305,3542206,219.704
14473,3504305,3542503,51.172
14474,3504305,3542800,483.594
14475,3504305,3542909,160.257
14476,3504305,3543006,347.596
14477,3504305,3543204,136.316
14478,3504305,3543253,375.569
14479,3504305,3543402,256.645
14480,3504305,3543501,291.272
14481,3504305,3543709,206.537
14482,3504305,3543808,200.184
14483,3504305,3543907,221.481
14484,3504305,3544004,255.502
14485,3504305,3544202,335.649
14486,3504305,3544400,215.584
14487,3504305,3544608,118.97
14488,3504305,3544707,243.719
14489,3504305,3544806,164.541
14490,3504305,3544905,298.051
14491,3504305,3545100,240.726
14492,3504305,3545159,238.141
14493,3504305,3545407,148.663
14494,3504305,3545605,169.446
14495,3504305,3545803,261.792
14496,3504305,3546207,231.194
14497,3504305,3546405,108.392
14498,3504305,3546504,190.2
14499,3504305,3546702,232.035
14500,3504305,3546900,195.022
14501,3504305,3547007,173.92
14502,3504305,3547205,312.322
14503,3504305,3547502,266.948
14504,3504305,3547650,304.194
14505,3504305,3548054,217.081
14506,3504305,3548401,174.799
14507,3504305,3548906,208.104
14508,3504305,3549003,294.695
14509,3504305,3549201,280.274
14510,3504305,3549250,263.824
14511,3504305,3549409,330.207
14512,3504305,3549805,202.742
14513,3504305,3550100,130.249
14514,3504305,3550209,338.066
14515,3504305,3550407,197.082
14516,3504305,3550506,140.365
14517,3504305,3550902,267.348
14518,3504305,3551108,314.194
14519,3504305,3551207,179.849
14520,3504305,3551306,257.428
14521,3504305,3551405,287.966
14522,3504305,3551504,269.362
14523,3504305,3551702,241.707
14524,3504305,3551801,492.187
14525,3504305,3551900,234.291
14526,3504305,3552304,290.562
14527,3504305,3552601,202.532
14528,3504305,3552700,133.508
14529,3504305,3553005,209.407
14530,3504305,3553104,226.555
14531,3504305,3553203,222.952
14532,3504305,3553401,232.642
14533,3504305,3553658,221.627
14534,3504305,3553708,177.069
14535,3504305,3553807,229.147
14536,3504305,3553856,298.514
14537,3504305,3553955,194.071
14538,3504305,3554003,255.3
14539,3504305,3554201,195.033
14540,3504305,3554409,268.623
14541,3504305,3554508,273.529
14542,3504305,3554607,165.67
14543,3504305,3554656,208.192
14544,3504305,3554706,148.392
14545,3504305,3554755,142.788
14546,3504305,3555000,176.076
14547,3504305,3555208,206.728
14548,3504305,3555307,298.494
14549,3504305,3555356,133.102
14550,3504305,3555505,75.015
14551,3504305,3555604,209.466
14552,3504305,3555703,198.232
14553,3504305,3555802,295.615
14554,3504305,3555901,67.741
14555,3504305,3556008,164.646
14556,3504305,3556107,282.618
14557,3504305,3556305,219.438
14558,3504305,3556602,90.302
14559,3504305,3556800,254.654
14560,3504305,3556909,211.347
14561,3504305,3556958,285.97
14562,3504305,3557105,261.993
14563,3504305,3557154,208.625
14564,3504305,3557204,141.078
14565,3504404,3504503,261.955
14566,3504404,3504602,113.761
14567,3504404,3504701,108.581
14568,3504404,3504800,131.488
14569,3504404,3505005,346.843
14570,3504404,3505104,23.158
14571,3504404,3505203,199.488
14572,3504404,3505302,217.456
14573,3504404,3505500,214.204
14574,3504404,3505609,250.804
14575,3504404,3505807,131.967
14576,3504404,3506003,133.846
14577,3504404,3506102,225.857
14578,3504404,3506201,121.94
14579,3504404,3506300,262.245
14580,3504404,3506409,73.835
14581,3504404,3506508,61.791
14582,3504404,3506706,247.132
14583,3504404,3506805,224.686
14584,3504404,3507209,150.3
14585,3504404,3507308,193.309
14586,3504404,3507407,134.614
14587,3504404,3507456,208.064
14588,3504404,3507506,235.48
14589,3504404,3507704,49.323
14590,3504404,3507753,53.567
14591,3504404,3507902,259.086
14592,3504404,3508108,87.772
14593,3504404,3508306,164.147
14594,3504404,3508801,74.184
14595,3504404,3508900,190.362
14596,3504404,3509304,187.585
14597,3504404,3509809,177.982
14598,3504404,3510005,200.177
14599,3504404,3510104,210.579
14600,3504404,3510153,214.648
14601,3504404,3510708,205.154
14602,3504404,3511003,200.805
14603,3504404,3511102,179.354
14604,3504404,3511201,171.651
14605,3504404,3511300,138.754
14606,3504404,3511409,272.081
14607,3504404,3511904,63.724
14608,3504404,3512001,216.7
14609,3504404,3512100,245.371
14610,3504404,3512506,44.56
14611,3504404,3512605,344.573
14612,3504404,3512902,194.557
14613,3504404,3513306,224.09
14614,3504404,3513850,166.868
14615,3504404,3514007,227.031
14616,3504404,3514106,227.481
14617,3504404,3514205,197.857
14618,3504404,3514304,244.102
14619,3504404,3514403,207.304
14620,3504404,3514502,150.7
14621,3504404,3514700,149.095
14622,3504404,3514924,150.451
14623,3504404,3514957,196.817
14624,3504404,3515129,209.444
14625,3504404,3515194,207.256
14626,3504404,3515202,186.272
14627,3504404,3515301,238.433
14628,3504404,3515400,327.521
14629,3504404,3515509,197.429
14630,3504404,3515608,198.083
14631,3504404,3515657,157.349
14632,3504404,3515806,194.091
14633,3504404,3515905,144.264
14634,3504404,3516002,162.044
14635,3504404,3516101,223.296
14636,3504404,3516507,92.557
14637,3504404,3516606,151.716
14638,3504404,3516705,139
14639,3504404,3516804,123.651
14640,3504404,3516853,215.829
14641,3504404,3516903,144.516
14642,3504404,3517000,73.769
14643,3504404,3517109,41.344
14644,3504404,3517208,33.194
14645,3504404,3517307,70.114
14646,3504404,3517406,257.384
14647,3504404,3517505,144.833
14648,3504404,3517802,163.16
14649,3504404,3517901,215.045
14650,3504404,3518008,224.068
14651,3504404,3518107,78.796
14652,3504404,3518206,98.986
14653,3504404,3518602,242.539
14654,3504404,3518909,155.557
14655,3504404,3519006,99.617
14656,3504404,3519105,133.914
14657,3504404,3519204,95.633
14658,3504404,3519253,278.71
14659,3504404,3519303,268.915
14660,3504404,3519402,141.4
14661,3504404,3519501,217.198
14662,3504404,3519600,165.697
14663,3504404,3519808,185.239
14664,3504404,3519907,223.78
14665,3504404,3520004,224.758
14666,3504404,3520442,236.053
14667,3504404,3520608,170.723
14668,3504404,3520707,232.989
14669,3504404,3520806,126.954
14670,3504404,3520905,233.658
14671,3504404,3521150,155.343
14672,3504404,3521507,111.278
14673,3504404,3521606,179.915
14674,3504404,3521705,374.663
14675,3504404,3521804,314.616
14676,3504404,3521903,172.246
14677,3504404,3522000,183.642
14678,3504404,3522406,417.862
14679,3504404,3522703,160.585
14680,3504404,3522802,366.45
14681,3504404,3522901,194.762
14682,3504404,3523008,225.797
14683,3504404,3523206,424.117
14684,3504404,3523503,276.71
14685,3504404,3524204,243.101
14686,3504404,3524303,231.398
14687,3504404,3524501,94.85
14688,3504404,3524808,177.871
14689,3504404,3525300,198.565
